frame_number,class_id,object_id,x1,y1,x2,y2
4879,1,2461,869,523,901,570
4879,1,2454,937,526,999,593
4880,1,2463,1005,535,1037,581
4880,1,2461,869,525,901,572
4880,1,2454,937,527,999,595
4881,1,2463,1006,536,1038,583
4881,1,2461,869,526,901,573
4881,1,2454,938,528,1000,595
4882,1,2463,1007,537,1040,584
4882,1,2461,869,526,901,573
4882,1,2454,938,528,1000,596
4883,1,2469,832,540,859,577
4883,1,2463,1009,536,1041,583
4883,1,2461,869,527,902,573
4883,1,2454,938,527,1002,595
4884,1,2469,831,540,859,578
4884,1,2463,1012,538,1044,584
4884,1,2461,869,528,901,575
4884,1,2454,941,529,1004,597
4885,1,2469,831,539,859,579
4885,1,2463,1013,538,1046,584
4885,1,2461,870,528,903,575
4885,1,2454,942,528,1005,598
4886,1,2469,831,540,859,579
4886,1,2463,1014,538,1047,585
4886,1,2461,870,529,902,576
4886,1,2454,943,531,1006,599
4887,1,2469,831,541,859,580
4887,1,2463,1014,538,1047,585
4887,1,2461,869,529,902,577
4887,1,2454,944,532,1007,601
4888,1,2469,829,540,857,579
4888,1,2463,1016,537,1049,584
4888,1,2461,867,526,901,574
4888,1,2454,945,532,1008,600
4889,1,2469,828,539,856,576
4889,1,2463,1017,536,1050,582
4889,1,2461,867,524,902,572
4889,1,2454,945,530,1009,598
4890,1,2469,829,537,856,574
4890,1,2463,1018,534,1051,580
4890,1,2461,866,523,901,571
4890,1,2454,946,529,1010,597
4891,1,2469,829,536,856,572
4891,1,2463,1019,533,1053,579
4891,1,2461,865,521,899,569
4891,1,2454,948,528,1012,596
4892,1,2469,828,534,856,570
4892,1,2463,1021,532,1055,578
4892,1,2461,866,521,901,569
4892,1,2454,948,528,1013,595
4893,1,2469,827,533,855,568
4893,1,2463,1021,529,1056,575
4893,1,2461,865,522,900,568
4893,1,2454,949,525,1014,592
4894,1,2469,826,532,853,567
4894,1,2463,1022,528,1057,573
4894,1,2461,863,520,898,565
4894,1,2454,949,523,1015,591
4895,1,2469,824,533,851,566
4895,1,2463,1021,528,1057,573
4895,1,2461,864,522,899,566
4895,1,2454,948,523,1015,591
4896,1,2469,822,534,849,567
4896,1,2463,1022,530,1057,576
4896,1,2461,862,523,897,566
4896,1,2454,949,525,1015,593
4897,1,2469,820,534,848,568
4897,1,2463,1021,533,1057,578
4897,1,2461,860,525,895,567
4897,1,2454,948,527,1014,595
4898,1,2469,818,534,846,567
4898,1,2463,1022,532,1057,576
4898,1,2461,859,525,893,567
4898,1,2454,947,526,1013,594
4899,1,2469,816,531,843,564
4899,1,2463,1021,528,1056,572
4899,1,2461,860,524,894,564
4899,6,2454,947,522,1013,591
4900,1,2469,813,528,841,561
4900,1,2463,1020,526,1055,569
4900,1,2461,856,522,890,562
4900,1,2454,945,519,1012,588
4901,1,2469,811,527,839,561
4901,1,2463,1019,525,1055,569
4901,1,2461,852,525,884,563
4901,1,2454,944,518,1011,589
4902,1,2469,809,529,838,562
4902,1,2463,1020,527,1057,570
4902,1,2454,945,519,1013,590
4903,1,2469,808,529,838,564
4903,1,2463,1023,528,1059,572
4903,1,2454,946,520,1014,590
4904,1,2469,808,529,838,564
4904,1,2463,1027,529,1063,572
4904,1,2454,948,519,1016,590
4905,1,2469,809,528,838,563
4905,1,2463,1030,529,1066,572
4905,1,2461,841,526,871,562
4905,1,2454,950,519,1017,590
4906,1,2469,810,528,840,564
4906,1,2463,1032,529,1069,573
4906,1,2461,841,526,871,562
4906,1,2454,954,518,1020,589
4907,1,2469,816,529,846,565
4907,1,2463,1040,528,1077,571
4907,1,2454,961,517,1028,590
4908,1,2473,650,520,697,561
4908,1,2469,821,529,852,565
4908,1,2463,1045,527,1084,571
4908,1,2454,967,516,1034,590
4909,1,2473,653,522,699,562
4909,1,2469,825,528,856,564
4909,1,2463,1051,526,1091,571
4909,1,2454,974,516,1041,589
4910,1,2469,828,528,860,564
4910,1,2463,1055,526,1097,571
4910,1,2454,978,516,1046,590
4911,1,2469,831,526,863,563
4911,1,2463,1063,526,1104,572
4911,1,2454,984,515,1053,591
4912,1,2469,833,525,865,562
4912,1,2463,1070,527,1111,572
4912,1,2454,990,515,1059,591
4913,1,2469,834,526,866,562
4913,1,2463,1073,528,1114,573
4913,1,2454,993,515,1062,590
4914,1,2475,862,520,890,558
4914,1,2469,834,526,866,562
4914,1,2463,1077,528,1118,573
4914,1,2454,996,515,1066,592
4915,1,2476,643,522,702,564
4915,1,2475,863,523,891,560
4915,1,2469,835,527,866,563
4915,1,2463,1079,529,1121,575
4915,1,2454,999,516,1068,592
4916,1,2475,863,526,890,562
4916,1,2469,834,530,866,566
4916,1,2463,1082,531,1125,577
4916,1,2454,1001,518,1072,594
4917,1,2469,835,533,868,570
4917,1,2463,1088,534,1131,581
4917,1,2454,1005,521,1075,598
4918,1,2469,835,535,869,572
4918,1,2463,1091,536,1135,583
4918,1,2454,1008,523,1079,600
4919,1,2469,836,536,870,573
4919,1,2463,1096,537,1141,584
4919,1,2454,1013,524,1085,601
4920,1,2469,835,538,870,576
4920,1,2463,1102,538,1146,585
4920,1,2454,1016,525,1087,602
4921,1,2469,837,541,870,579
4921,1,2463,1106,540,1150,587
4921,1,2454,1018,527,1090,603
4922,1,2469,837,542,871,580
4922,1,2463,1109,541,1154,589
4922,1,2454,1021,529,1093,605
4923,1,2469,837,542,870,580
4923,1,2463,1112,540,1158,588
4923,1,2454,1025,528,1097,604
4924,1,2469,837,540,871,578
4924,1,2463,1114,539,1162,586
4924,1,2454,1028,525,1101,602
4925,1,2480,863,534,894,569
4925,1,2469,837,538,871,575
4925,1,2463,1118,536,1167,584
4925,6,2454,1031,523,1104,601
4926,1,2480,863,532,894,566
4926,1,2469,836,535,870,573
4926,1,2463,1120,535,1170,583
4926,1,2454,1034,520,1108,599
4927,1,2480,863,527,894,562
4927,1,2469,836,532,869,570
4927,1,2463,1124,532,1176,580
4927,1,2454,1037,517,1111,596
4928,1,2480,862,524,894,560
4928,1,2469,835,531,868,567
4928,1,2463,1128,530,1181,577
4928,1,2454,1040,515,1114,594
4929,1,2486,694,516,733,555
4929,1,2480,860,521,893,559
4929,1,2469,834,528,867,565
4929,1,2463,1131,529,1186,576
4929,1,2454,1043,514,1117,594
4930,1,2486,694,513,734,554
4930,1,2480,860,519,894,557
4930,1,2469,833,527,867,564
4930,1,2463,1134,527,1190,575
4930,1,2454,1045,514,1120,593
4931,1,2486,691,514,731,554
4931,1,2484,1004,438,1019,478
4931,1,2480,859,518,893,557
4931,1,2469,832,527,866,564
4931,1,2463,1138,526,1196,576
4931,6,2454,1047,514,1123,593
4932,1,2486,683,514,728,556
4932,1,2480,859,520,892,559
4932,1,2469,831,528,865,564
4932,1,2463,1142,527,1201,578
4932,1,2454,1050,514,1126,594
4933,1,2486,676,514,725,559
4933,1,2480,859,522,892,560
4933,1,2469,830,528,863,564
4933,1,2463,1147,527,1207,579
4933,6,2454,1053,515,1130,595
4934,1,2480,857,522,890,560
4934,1,2469,828,527,863,564
4934,1,2463,1149,527,1211,581
4934,6,2454,1055,516,1132,596
4935,1,2480,856,523,888,560
4935,1,2469,828,527,863,564
4935,1,2463,1152,529,1215,582
4935,6,2454,1056,517,1135,597
4936,1,2480,848,522,883,559
4936,1,2469,826,526,863,563
4936,1,2463,1156,528,1220,582
4936,1,2454,1060,517,1139,597
4937,1,2469,824,526,863,562
4937,1,2463,1159,527,1225,583
4937,1,2454,1061,518,1142,598
4938,1,2488,510,512,591,567
4938,1,2469,825,527,868,564
4938,1,2463,1163,531,1230,586
4938,1,2454,1063,520,1145,601
4939,1,2488,499,514,576,569
4939,1,2469,819,529,861,567
4939,1,2463,1164,532,1235,588
4939,1,2454,1065,521,1148,603
4940,1,2488,494,516,570,571
4940,1,2469,816,531,858,569
4940,1,2463,1170,534,1242,590
4940,1,2454,1068,522,1152,605
4941,1,2488,485,517,562,572
4941,1,2469,813,532,855,570
4941,1,2463,1172,535,1246,592
4941,1,2454,1069,522,1154,606
4942,1,2492,831,524,871,566
4942,1,2469,813,530,858,569
4942,1,2463,1177,534,1254,592
4942,6,2454,1072,523,1158,607
4943,1,2492,836,522,875,564
4943,1,2469,809,529,852,568
4943,1,2463,1184,533,1261,593
4943,1,2454,1074,522,1162,607
4944,1,2492,836,520,874,562
4944,1,2469,808,528,851,567
4944,1,2463,1188,533,1266,593
4944,1,2454,1075,521,1164,607
4945,1,2496,1156,422,1172,461
4945,1,2495,1015,423,1030,465
4945,1,2492,836,519,872,561
4945,1,2469,806,527,850,566
4945,6,2463,1193,531,1271,593
4945,6,2454,1078,521,1168,607
4946,1,2496,1158,421,1173,460
4946,1,2495,1016,421,1030,464
4946,1,2492,836,520,871,561
4946,1,2469,803,527,846,567
4946,1,2463,1196,530,1276,593
4946,6,2454,1080,520,1171,607
4947,1,2496,1160,418,1176,459
4947,1,2495,1016,420,1030,463
4947,1,2488,435,511,499,565
4947,6,2469,802,526,850,568
4947,6,2463,1201,531,1284,596
4947,1,2454,1081,521,1175,610
4948,1,2496,1162,419,1179,459
4948,1,2495,1016,421,1030,464
4948,1,2488,432,511,499,568
4948,1,2469,796,527,847,570
4948,6,2463,1206,534,1291,600
4948,6,2454,1084,523,1180,614
4949,1,2496,1164,417,1181,458
4949,1,2495,1016,421,1030,464
4949,1,2488,426,510,496,568
4949,6,2463,1209,536,1297,603
4949,1,2454,1086,525,1184,617
4950,1,2496,1168,415,1184,456
4950,1,2495,1016,419,1031,463
4950,1,2488,417,508,488,568
4950,6,2463,1215,537,1307,606
4950,1,2454,1089,526,1188,619
4951,1,2504,783,529,843,574
4951,1,2495,1016,419,1031,463
4951,1,2488,419,509,489,567
4951,6,2463,1218,539,1313,610
4951,1,2454,1091,527,1193,622
4952,1,2504,781,528,842,574
4952,1,2495,1017,417,1032,461
4952,1,2488,411,510,481,568
4952,6,2463,1225,543,1322,614
4952,1,2454,1094,529,1198,625
4953,1,2505,464,506,543,564
4953,1,2504,780,525,846,574
4953,1,2495,1017,413,1032,458
4953,1,2488,398,510,467,568
4953,6,2463,1230,543,1329,614
4953,1,2454,1097,528,1203,625
4954,1,2504,774,525,834,571
4954,1,2496,1178,407,1194,448
4954,1,2495,1017,408,1032,453
4954,1,2463,1238,540,1340,612
4954,6,2454,1099,524,1207,623
4955,1,2508,512,508,569,557
4955,1,2504,771,525,827,570
4955,1,2495,1017,405,1033,451
4955,6,2463,1244,540,1349,612
4955,1,2454,1102,524,1212,624
4956,1,2508,505,509,563,557
4956,1,2504,768,528,822,572
4956,1,2495,1018,404,1033,450
4956,6,2492,807,516,848,564
4956,1,2463,1254,541,1360,614
4956,1,2454,1107,524,1218,627
4957,1,2513,893,501,926,557
4957,1,2508,502,509,558,557
4957,1,2504,766,528,818,571
4957,6,2495,1018,401,1034,448
4957,1,2492,806,515,847,564
4957,1,2463,1260,541,1368,616
4957,1,2454,1109,524,1223,628
4958,1,2513,892,501,924,556
4958,1,2508,493,509,551,557
4958,1,2504,764,527,814,570
4958,6,2495,1018,399,1034,445
4958,1,2492,804,513,844,563
4958,1,2463,1266,541,1378,618
4958,1,2454,1112,523,1227,630
4959,1,2513,889,498,921,552
4959,1,2508,489,507,551,556
4959,1,2504,759,524,809,569
4959,6,2495,1018,394,1034,441
4959,1,2492,801,512,841,563
4959,1,2488,356,507,422,562
4959,1,2463,1276,540,1393,619
4959,1,2454,1117,520,1235,630
4960,1,2517,224,551,294,607
4960,1,2513,889,495,919,547
4960,1,2504,755,521,807,567
4960,1,2495,1017,392,1034,439
4960,1,2492,795,511,835,562
4960,6,2463,1284,540,1405,621
4960,1,2454,1120,519,1242,632
4961,1,2518,883,499,918,557
4961,1,2517,213,552,287,610
4961,1,2504,751,523,803,569
4961,1,2495,1017,390,1034,437
4961,6,2492,792,511,834,562
4961,1,2463,1292,541,1418,625
4961,1,2454,1123,520,1248,636
4962,1,2518,882,497,917,554
4962,1,2517,203,555,280,612
4962,1,2504,747,523,800,570
4962,1,2495,1017,390,1034,437
4962,6,2492,789,511,831,563
4962,1,2463,1299,542,1429,629
4962,1,2454,1126,522,1254,641
4963,1,2521,454,501,521,553
4963,1,2504,742,520,796,569
4963,1,2492,785,507,827,560
4963,1,2463,1309,542,1444,631
4963,1,2454,1128,520,1261,642
4964,1,2525,572,491,632,537
4964,1,2524,130,540,234,615
4964,1,2523,872,493,910,552
4964,1,2521,444,497,513,550
4964,1,2504,737,516,793,567
4964,1,2492,782,504,824,558
4964,1,2463,1315,541,1456,631
4964,1,2454,1130,517,1266,642
4965,1,2524,110,538,218,613
4965,1,2523,872,486,907,539
4965,1,2521,431,494,503,547
4965,1,2504,732,513,788,564
4965,1,2492,778,502,822,557
4965,1,2463,1327,540,1474,633
4965,1,2454,1134,516,1275,643
4966,1,2524,89,539,204,615
4966,1,2521,427,495,496,547
4966,1,2504,729,513,786,564
4966,1,2492,776,501,820,555
4966,1,2463,1336,541,1489,636
4966,1,2454,1137,515,1283,645
4967,1,2529,856,501,894,554
4967,1,2528,866,487,903,544
4967,1,2524,59,541,183,618
4967,1,2521,418,496,488,549
4967,1,2504,723,513,781,566
4967,1,2492,771,501,815,556
4967,1,2463,1348,542,1508,641
4967,1,2454,1141,517,1292,650
4968,1,2533,672,484,735,528
4968,1,2529,854,506,891,558
4968,1,2528,863,489,901,548
4968,1,2524,48,543,173,620
4968,1,2521,411,497,482,550
4968,1,2508,470,494,538,547
4968,1,2504,717,513,778,567
4968,1,2492,767,501,811,558
4968,1,2463,1357,542,1523,645
4968,1,2454,1143,517,1299,654
4969,1,2535,843,515,875,562
4969,1,2529,845,506,883,560
4969,1,2528,858,491,897,551
4969,1,2524,21,541,150,619
4969,1,2521,398,496,468,548
4969,1,2508,476,492,547,547
4969,1,2504,710,512,772,566
4969,1,2492,760,499,805,556
4969,1,2463,1369,543,1543,649
4969,1,2454,1146,516,1308,657
4970,1,2535,837,512,872,561
4970,1,2528,853,483,891,542
4970,1,2524,8,541,143,619
4970,1,2521,388,494,459,547
4970,1,2508,459,490,529,545
4970,1,2504,705,510,771,566
4970,1,2492,752,498,798,555
4970,1,2463,1377,543,1559,652
4970,1,2454,1147,516,1315,660
4971,1,2535,823,506,862,561
4971,1,2528,844,481,882,537
4971,1,2524,-2,539,141,621
4971,1,2521,371,493,443,546
4971,1,2508,442,488,509,544
4971,1,2504,691,507,758,565
4971,1,2492,741,495,790,554
4971,1,2463,1386,542,1577,655
4971,1,2454,1147,515,1322,663
4972,1,2535,815,506,857,562
4972,1,2528,836,480,874,533
4972,1,2524,0,537,139,620
4972,1,2521,359,493,430,546
4972,1,2508,433,489,498,544
4972,1,2504,681,508,750,567
4972,1,2492,732,495,781,555
4972,1,2463,1391,543,1590,658
4972,1,2454,1146,514,1327,666
4973,1,2535,798,507,844,565
4973,1,2521,343,496,413,548
4973,1,2508,414,490,479,546
4973,1,2504,666,509,737,569
4973,1,2492,717,495,765,556
4973,1,2463,1401,546,1610,666
4973,1,2454,1144,515,1333,673
4974,1,2535,791,510,838,567
4974,1,2521,331,497,405,550
4974,1,2508,405,490,468,546
4974,1,2504,656,510,728,570
4974,1,2492,708,496,754,556
4974,1,2463,1407,548,1625,672
4974,1,2454,1142,516,1338,678
4975,1,2541,-6,550,70,630
4975,1,2540,474,487,542,539
4975,1,2535,778,510,829,567
4975,1,2521,313,497,388,551
4975,1,2508,390,492,453,548
4975,1,2504,643,511,715,572
4975,1,2492,696,497,738,556
4975,1,2463,1416,549,1643,678
4975,1,2454,1140,517,1344,684
4976,1,2543,228,497,291,552
4976,1,2541,-10,561,37,625
4976,1,2540,456,487,527,540
4976,1,2535,764,508,818,567
4976,1,2529,799,483,839,540
4976,1,2521,295,498,371,551
4976,1,2504,627,508,702,572
4976,1,2463,1429,550,1668,684
4976,1,2454,1140,516,1353,689
4977,1,2543,216,496,279,553
4977,1,2535,756,505,812,566
4977,1,2521,282,498,360,551
4977,1,2504,616,507,691,573
4977,1,2463,1438,552,1689,691
4977,1,2454,1140,515,1361,694
4978,1,2543,193,496,262,555
4978,1,2535,744,507,803,568
4978,1,2521,265,498,341,552
4978,1,2504,603,507,677,576
4978,1,2463,1452,555,1718,699
4978,1,2454,1143,517,1375,703
4979,1,2535,738,507,799,569
4979,1,2521,254,499,331,553
4979,1,2463,1465,558,1743,709
4979,1,2454,1144,520,1386,711
4980,1,2549,352,490,440,555
4980,1,2535,731,509,796,573
4980,1,2529,775,484,817,536
4980,1,2521,246,502,324,555
4980,1,2463,1486,563,1779,720
4980,1,2454,1150,526,1402,723
4981,1,2549,362,491,449,553
4981,1,2535,726,508,795,574
4981,1,2529,773,484,814,533
4981,1,2521,241,503,322,556
4981,1,2463,1501,565,1809,727
4981,1,2454,1155,528,1417,730
4982,1,2549,363,490,450,552
4982,1,2535,722,508,794,574
4982,1,2529,772,486,815,536
4982,1,2521,232,502,312,557
4982,1,2463,1519,567,1844,735
4982,1,2454,1161,530,1433,738
4983,1,2553,405,486,486,542
4983,1,2549,353,490,445,553
4983,1,2535,719,508,793,575
4983,1,2521,225,502,311,557
4983,1,2463,1545,571,1888,747
4983,1,2454,1169,530,1454,747
4984,1,2555,308,493,374,556
4984,1,2553,415,490,490,543
4984,1,2549,356,491,444,553
4984,1,2543,10,488,145,567
4984,1,2535,715,510,790,577
4984,1,2521,219,503,309,560
4984,1,2463,1556,573,1910,757
4984,1,2454,1174,532,1470,757
4985,1,2557,549,510,645,603
4985,1,2555,307,496,376,562
4985,1,2553,411,494,484,546
4985,1,2549,360,497,441,557
4985,1,2543,2,492,156,573
4985,1,2535,712,514,789,581
4985,1,2521,207,504,297,563
4985,1,2463,1570,580,1924,771
4985,1,2454,1183,535,1491,769
4986,1,2555,293,499,365,566
4986,1,2549,358,498,437,560
4986,1,2543,0,494,168,577
4986,1,2535,709,516,788,584
4986,1,2521,199,505,289,565
4986,1,2463,1579,584,1931,781
4986,1,2454,1188,538,1508,779
4987,1,2555,285,498,359,565
4987,1,2549,357,500,432,561
4987,1,2543,-5,495,169,579
4987,1,2535,705,516,787,585
4987,1,2521,187,506,279,566
4987,1,2463,1595,589,1938,793
4987,1,2454,1195,537,1527,786
4988,1,2558,527,520,624,605
4988,1,2555,282,498,356,563
4988,1,2535,701,517,785,586
4988,1,2521,183,503,279,565
4988,1,2463,1607,592,1940,803
4988,1,2454,1199,537,1543,793
4989,1,2561,755,490,807,545
4989,1,2558,516,523,618,605
4989,1,2555,270,497,346,563
4989,1,2535,695,517,779,586
4989,1,2521,176,502,276,565
4989,1,2463,1623,595,1943,812
4989,1,2454,1205,538,1560,802
4990,1,2565,759,511,812,572
4990,1,2564,757,505,808,564
4990,1,2561,752,486,801,534
4990,1,2560,829,475,858,513
4990,1,2558,534,521,628,601
4990,1,2535,690,517,776,586
4990,1,2521,168,502,273,564
4990,1,2463,1635,596,1943,819
4990,1,2454,1208,538,1573,808
4991,1,2565,756,511,808,572
4991,1,2563,619,497,677,581
4991,1,2560,825,475,854,513
4991,1,2558,517,524,601,603
4991,1,2535,682,517,771,587
4991,1,2463,1650,601,1944,831
4991,1,2454,1210,539,1587,815
4992,1,2565,752,510,806,573
4992,1,2563,605,495,671,582
4992,1,2560,823,475,852,513
4992,1,2558,506,504,604,602
4992,1,2535,676,517,767,589
4992,1,2463,1661,602,1943,839
4992,1,2454,1209,540,1597,822
4993,1,2565,748,512,802,577
4993,1,2563,587,498,663,589
4993,1,2560,818,478,847,517
4993,1,2558,476,513,583,614
4993,1,2535,667,518,762,594
4993,1,2463,1676,606,1943,848
4993,1,2454,1210,543,1606,829
4994,1,2565,742,515,798,583
4994,1,2563,577,501,658,593
4994,1,2561,736,494,793,548
4994,1,2560,816,482,846,522
4994,1,2558,448,523,565,624
4994,1,2535,659,522,756,599
4994,1,2463,1687,608,1942,855
4994,1,2454,1210,545,1615,835
4995,1,2565,736,520,793,588
4995,1,2563,562,509,649,599
4995,1,2561,731,498,785,546
4995,1,2560,814,487,844,527
4995,1,2558,420,534,547,636
4995,1,2535,650,526,751,606
4995,1,2463,1699,612,1941,864
4995,1,2454,1210,549,1622,842
4996,1,2573,961,313,986,377
4996,1,2571,122,513,235,580
4996,1,2570,218,511,302,577
4996,1,2565,733,522,792,591
4996,1,2563,553,513,644,603
4996,1,2561,728,501,782,547
4996,1,2560,813,491,842,529
4996,1,2558,400,539,535,644
4996,1,2535,643,530,747,611
4996,1,2463,1708,615,1939,872
4996,4,2454,1210,550,1628,848
4997,1,2573,963,312,987,376
4997,1,2571,92,513,211,580
4997,1,2565,727,522,788,593
4997,1,2563,543,514,637,605
4997,1,2561,723,501,777,545
4997,1,2560,811,492,841,530
4997,1,2535,633,530,740,614
4997,1,2463,1717,617,1938,879
4997,1,2454,1210,551,1634,850
4998,1,2576,0,510,94,587
4998,1,2573,964,309,988,374
4998,1,2571,81,511,194,578
4998,1,2565,721,518,786,593
4998,1,2563,537,512,635,606
4998,1,2561,720,500,776,543
4998,1,2560,809,489,840,529
4998,1,2535,626,529,737,616
4998,1,2463,1725,615,1937,880
4998,1,2454,1210,551,1638,854
4999,1,2576,-4,509,82,586
4999,1,2565,716,515,784,593
4999,1,2563,527,509,630,606
4999,1,2561,716,498,773,541
4999,1,2560,807,487,840,528
4999,1,2535,616,529,731,618
4999,1,2463,1732,610,1935,876
4999,1,2454,1208,548,1640,853
5000,1,2565,712,514,782,594
5000,1,2563,518,507,626,605
5000,1,2561,712,495,772,538
5000,1,2558,282,537,463,664
5000,1,2535,605,528,725,618
5000,1,2463,1737,605,1934,871
5000,1,2454,1207,543,1641,850
5001,1,2565,707,508,781,592
5001,1,2563,510,505,621,604
5001,1,2561,709,492,771,537
5001,1,2558,260,529,451,665
5001,1,2535,597,526,721,618
5001,1,2463,1741,601,1932,867
5001,1,2454,1205,538,1642,848
5002,1,2571,64,498,196,572
5002,1,2565,701,503,780,592
5002,1,2563,497,504,613,604
5002,1,2535,584,524,713,620
5002,1,2463,1743,599,1930,863
5002,1,2454,1204,534,1640,844
5003,1,2586,240,551,398,684
5003,1,2571,46,497,184,572
5003,1,2565,695,504,777,595
5003,1,2563,487,503,607,605
5003,1,2535,574,523,708,622
5003,1,2463,1745,598,1928,863
5003,1,2454,1202,531,1638,843
5004,1,2588,341,488,422,542
5004,1,2586,218,558,365,693
5004,1,2565,689,506,775,595
5004,1,2563,475,505,597,608
5004,1,2535,560,525,701,626
5004,1,2463,1745,598,1927,862
5004,1,2454,1199,530,1633,841
5005,1,2586,172,565,324,710
5005,1,2565,683,506,773,597
5005,1,2563,463,505,588,611
5005,1,2535,546,526,692,630
5005,1,2463,1745,597,1925,862
5005,1,2454,1196,528,1627,837
5006,1,2586,75,563,274,732
5006,1,2565,678,505,771,599
5006,1,2563,452,506,579,613
5006,1,2535,535,528,687,636
5006,1,2463,1743,596,1924,862
5006,1,2454,1195,527,1621,833
5007,1,2598,549,481,630,530
5007,1,2596,252,490,331,558
5007,1,2594,309,490,376,549
5007,1,2586,6,576,217,763
5007,1,2565,669,507,768,604
5007,1,2563,433,505,564,617
5007,1,2535,513,531,674,644
5007,1,2463,1740,594,1922,857
5007,4,2454,1190,525,1612,828
5008,1,2600,104,498,218,575
5008,1,2598,548,480,629,530
5008,1,2596,249,489,330,559
5008,1,2586,-23,583,178,778
5008,1,2565,661,503,766,606
5008,1,2563,419,505,554,621
5008,1,2561,688,488,757,535
5008,1,2535,497,533,665,650
5008,1,2463,1736,593,1921,853
5008,1,2454,1188,524,1603,824
5009,1,2598,550,479,630,529
5009,1,2596,247,487,329,559
5009,1,2586,-39,591,140,791
5009,1,2565,654,504,763,609
5009,1,2563,406,505,543,624
5009,1,2561,686,488,756,535
5009,1,2535,482,534,656,655
5009,1,2463,1731,592,1919,852
5009,1,2454,1186,523,1594,820
5010,1,2604,-2,497,153,580
5010,1,2603,988,264,1014,334
5010,1,2598,548,479,631,529
5010,1,2596,243,487,326,559
5010,1,2565,644,505,759,612
5010,1,2563,386,507,528,629
5010,1,2561,682,487,754,535
5010,1,2535,458,538,641,662
5010,1,2463,1723,593,1917,854
5010,1,2454,1182,521,1582,813
5011,1,2608,121,490,229,569
5011,1,2604,-3,498,146,579
5011,1,2603,989,262,1016,333
5011,1,2598,547,479,631,529
5011,1,2596,242,487,325,559
5011,1,2565,638,501,758,613
5011,1,2563,371,509,519,633
5011,1,2535,439,540,631,669
5011,1,2463,1715,592,1915,852
5011,4,2454,1180,519,1573,807
5012,1,2608,118,491,223,569
5012,1,2604,-4,497,137,577
5012,1,2603,992,258,1019,328
5012,1,2598,549,478,632,528
5012,1,2596,234,488,320,560
5012,1,2565,628,496,753,615
5012,1,2563,348,509,505,638
5012,1,2535,408,546,612,682
5012,1,2463,1703,588,1913,846
5012,1,2454,1175,517,1559,800
5013,1,2608,113,489,216,568
5013,1,2604,-4,496,133,576
5013,1,2603,993,252,1020,324
5013,1,2598,549,479,632,529
5013,1,2596,229,489,315,562
5013,1,2565,616,502,747,623
5013,1,2563,316,511,485,646
5013,4,2535,368,552,588,694
5013,1,2463,1689,583,1910,836
5013,1,2454,1169,515,1543,793
5014,1,2608,111,488,213,568
5014,1,2604,-5,497,123,577
5014,1,2603,994,249,1021,322
5014,1,2598,550,479,632,529
5014,1,2565,606,506,743,628
5014,1,2563,294,508,472,650
5014,4,2535,336,556,571,705
5014,1,2463,1677,581,1909,828
5014,1,2454,1166,515,1531,787
5015,1,2608,103,486,210,570
5015,1,2604,-4,497,122,578
5015,1,2603,995,246,1023,319
5015,1,2598,550,479,632,528
5015,1,2565,592,506,737,633
5015,1,2563,260,515,451,660
5015,4,2535,284,561,542,722
5015,1,2463,1662,577,1907,818
5015,1,2454,1162,511,1516,779
5016,1,2608,92,486,204,573
5016,1,2604,-3,497,121,578
5016,1,2603,996,243,1025,317
5016,1,2598,549,479,631,528
5016,1,2565,581,506,732,637
5016,1,2535,243,565,521,736
5016,1,2463,1648,574,1907,810
5016,4,2454,1160,509,1503,771
5017,1,2608,99,486,218,576
5017,1,2604,-3,500,116,581
5017,1,2603,998,241,1027,316
5017,1,2598,550,480,631,528
5017,1,2565,567,507,725,644
5017,1,2535,180,572,486,760
5017,4,2463,1633,570,1905,800
5017,1,2454,1155,507,1488,763
5018,1,2604,-1,505,114,583
5018,1,2603,999,239,1028,315
5018,1,2598,551,481,631,528
5018,1,2565,555,508,720,649
5018,1,2535,123,568,459,777
5018,1,2463,1619,567,1905,791
5018,4,2454,1152,503,1476,755
5019,1,2611,629,496,726,563
5019,1,2603,1002,236,1031,313
5019,1,2598,552,482,632,529
5019,1,2565,539,519,712,658
5019,1,2535,48,559,418,797
5019,1,2463,1605,563,1905,782
5019,1,2454,1150,502,1463,746
5020,1,2615,0,501,75,587
5020,1,2614,407,487,468,537
5020,1,2611,623,497,723,566
5020,1,2603,1006,235,1034,311
5020,1,2598,553,483,630,530
5020,1,2565,524,526,705,665
5020,1,2535,10,559,395,818
5020,1,2463,1590,560,1904,775
5020,1,2454,1149,502,1452,739
5021,1,2617,292,484,401,549
5021,1,2615,-2,506,67,591
5021,1,2614,405,488,469,538
5021,1,2611,616,499,720,572
5021,1,2603,1008,232,1037,309
5021,1,2598,552,483,627,528
5021,1,2565,504,530,694,672
5021,4,2535,-19,566,358,851
5021,1,2463,1572,555,1903,763
5021,1,2454,1146,500,1438,730
5022,1,2617,292,484,402,548
5022,1,2614,404,487,470,538
5022,1,2611,611,498,717,576
5022,1,2603,1010,230,1039,307
5022,1,2598,553,482,626,527
5022,1,2565,488,532,687,679
5022,1,2535,-34,601,322,898
5022,1,2463,1557,550,1900,753
5022,4,2454,1145,498,1427,723
5023,1,2619,478,488,537,533
5023,1,2617,293,486,401,547
5023,1,2614,399,489,462,538
5023,1,2611,601,498,712,580
5023,1,2603,1013,228,1042,305
